,name,nid,icons,utLogMap,productUrl,image,originalPrice,originalPriceShow,price,promotionId,priceShow,discount,ratingScore,review,installment,tItemType,location,cheapest_sku,sku,skus,description,brandId,brandName,sellerId,mainSellerId,sellerName,thumbs,restrictedAge,categories,clickTrace,addToCartSkus,itemId,voucherId,skuId,inStock,isAD
39,kulkas 2 pintu [wa - 0B38-0566-8234],1312206837,"[{'url': '//laz-img-cdn.alicdn.com/tfs/TB1QTkMXG67gK0jSZFHXXa9jVXa-45-28.png', 'domClass': 'freeShipping', 'alias': 'freeShipping', 'type': 'img', 'style': {'width': 45.0, 'height': 28.0}, 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0}]","{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:2;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:3;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:1;spell_correct_bid:2;lzd_search_rerank_bid:3;search_recall_bucket_id:4;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1312206837', 'x_ad': '1', 'x_object_id': '1312206837'}",//www.lazada.co.id/products/kulkas-2-pintu-wa-0b38-0566-8234-i1312206837-s2304698428.html?search=1,https://id-test-11.slatic.net/p/b6bdc2b40ad9224498a29945e9fc0054.jpg,2900000.00,Rp2.900.000,900000.00,null,Rp900.000,-69%,0,,,nt_product,Kota Surabaya,1312206837_ID-2304698428,1312206837_ID,[{'id': '1312206837_ID-2304698428'}],"['Promo spesial, cuci gudang beli 2 gratis 1. Mohon tanya penjual sebelum order. Minat chat di wa 0B38-0566-8234']",633,LG,400594881036,400594881036,Ifaa16,"[{'image': 'https://id-test-11.slatic.net/p/b6bdc2b40ad9224498a29945e9fc0054.jpg', 'productUrl': '//www.lazada.co.id/products/kulkas-2-pintu-wa-0b38-0566-8234-i1312206837-s2304698428.html?search=1', 'sku': '1312206837_ID', 'skuId': '2304698428'}]",0,"[10100871, 16308]",query:;nid:1312206837;src:LazadaMainSrp;rn:1f7c6279b4836e444ef1107957d8363f;region:id;sku:1312206837_ID;price:900000.00;client:desktop;supplier_id:400594881036;asc_category_id:16308;item_id:1312206837;sku_id:2304698428;shop_id:1912036,"[{'sku': '1312206837_ID-2304698428', 'skuId': '2304698428', 'count': 0}]",1312206837,,2304698428,True,0
40,LG Kulkas Two Door 516 L - GN H602HLHU – JABODETABEK,372864647,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:1;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:3;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:1;spell_correct_bid:2;lzd_search_rerank_bid:8;search_recall_bucket_id:4;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '372864647', 'x_ad': '1', 'x_object_id': '372864647'}",//www.lazada.co.id/products/lg-kulkas-two-door-516-l-gn-h602hlhu-jabodetabek-i372864647-s399137109.html?search=1,https://id-live-01.slatic.net/original/0ee3a476b309fd157f0ff5dff0ad5858.jpg,9950000.00,Rp9.950.000,9259000.00,null,Rp9.259.000,-7%,0,,,nt_product,Kota Jakarta Utara,372864647_ID-399137109,372864647_ID,[{'id': '372864647_ID-399137109'}],"['516 L', '110 Watt', 'MaterialTempred Glass', 'Defrosting', 'Garansi 1 Tahun']",633,LG,45641,45641,Wahanasuperstore,"[{'image': 'https://id-live-01.slatic.net/original/0ee3a476b309fd157f0ff5dff0ad5858.jpg', 'productUrl': '//www.lazada.co.id/products/lg-kulkas-two-door-516-l-gn-h602hlhu-jabodetabek-i372864647-s399137109.html?search=1', 'sku': '372864647_ID', 'skuId': '399137109'}]",0,"[10100871, 16308]",query:;nid:372864647;src:LazadaMainSrp;rn:bb93d3864463ba3ea8757cbe687f7d5a;region:id;sku:372864647_ID;price:9259000.00;client:desktop;supplier_id:45641;asc_category_id:16308;item_id:372864647;sku_id:399137109;shop_id:90,"[{'sku': '372864647_ID-399137109', 'skuId': '399137109', 'count': 0}]",372864647,,399137109,True,0
41,LG GN-B215SQMT Kulkas 2 Pintu Smart Inverter - KHUSUS JABODETABEK,1207856258,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:1;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:3;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:1;spell_correct_bid:2;lzd_search_rerank_bid:8;search_recall_bucket_id:4;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1207856258', 'x_ad': '1', 'x_object_id': '1207856258'}",//www.lazada.co.id/products/lg-gn-b215sqmt-kulkas-2-pintu-smart-inverter-khusus-jabodetabek-i1207856258-s1951170602.html?search=1,https://id-test-11.slatic.net/p/d156e97552496f58dde5b67f2f7d8387.jpg,3995000.00,Rp3.995.000,3799000.00,null,Rp3.799.000,-5%,0,,,nt_product,Kota Jakarta Timur,1207856258_ID-1951170602,1207856258_ID,[{'id': '1207856258_ID-1951170602'}],"['Kapasitas225L/209L', 'Dimensi 555 x 1520 x 585 mm', 'Rate Input 70W', 'Finishing Dark Graphite Steel', 'Smart Inverter Compressor Yes', 'Moist Balance Crisper&trade; Yes', 'Pull Out Tray Yes', 'Ice Tray Yes', 'Big Veggie Box Yes', 'Adjustable Door Shelf Yes']",633,LG,480,480,Mega Solution,"[{'image': 'https://id-test-11.slatic.net/p/d156e97552496f58dde5b67f2f7d8387.jpg', 'productUrl': '//www.lazada.co.id/products/lg-gn-b215sqmt-kulkas-2-pintu-smart-inverter-khusus-jabodetabek-i1207856258-s1951170602.html?search=1', 'sku': '1207856258_ID', 'skuId': '1951170602'}]",0,"[10100871, 16308]",query:;nid:1207856258;src:LazadaMainSrp;rn:bb93d3864463ba3ea8757cbe687f7d5a;region:id;sku:1207856258_ID;price:3799000.00;client:desktop;supplier_id:480;asc_category_id:16308;item_id:1207856258;sku_id:1951170602;shop_id:80229,"[{'sku': '1207856258_ID-1951170602', 'skuId': '1951170602', 'count': 0}]",1207856258,,1951170602,True,0
42,Promo Kulkas Lg 2 Pintu Gn-B185Sqbb Smart Inverter,105548489,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:1;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:3;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:1;spell_correct_bid:2;lzd_search_rerank_bid:8;search_recall_bucket_id:4;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '195041575', 'x_ad': '1', 'x_object_id': '195041575'}",//www.lazada.co.id/products/promo-kulkas-lg-2-pintu-gn-b185sqbb-smart-inverter-i195041575-s238587510.html?search=1,https://id-live-01.slatic.net/original/9196ee63cc51a1bede5bdad68117cd81.jpg,8155000.00,Rp8.155.000,6155000.00,null,Rp6.155.000,-25%,0,,,nt_product,Kab. Bogor,LG639HAABQU9QHANID-141895630,LG639HAABQU9QHANID,[{'id': 'LG639HAABQU9QHANID-141895630'}],['1.Original2.Awet3.Kuat4.Berkualitas'],633,LG,100028516,100028516,Rita1980_store,"[{'image': 'https://id-live-01.slatic.net/original/9196ee63cc51a1bede5bdad68117cd81.jpg', 'productUrl': '//www.lazada.co.id/products/promo-kulkas-lg-2-pintu-gn-b185sqbb-smart-inverter-i195041575-s238587510.html?search=1', 'sku': 'LG639HAABQU9QHANID', 'skuId': '238587510'}]",0,"[10100871, 16308]",query:;nid:105548489;src:LazadaMainSrp;rn:bb93d3864463ba3ea8757cbe687f7d5a;region:id;sku:LG639HAABQU9QHANID;price:6155000.00;client:desktop;supplier_id:100028516;asc_category_id:16308;item_id:195041575;sku_id:238587510;shop_id:172511,"[{'sku': 'LG639HAABQU9QHANID-141895630', 'skuId': '238587510', 'count': 0}]",195041575,,238587510,True,0
43,Kulkas side by side door in door New 2018 LG GC-M247UGBW - Khusus JABODETABEK,865328298,"[{'url': '//laz-img-cdn.alicdn.com/tfs/TB1QTkMXG67gK0jSZFHXXa9jVXa-45-28.png', 'domClass': 'freeShipping', 'alias': 'freeShipping', 'type': 'img', 'style': {'width': 45.0, 'height': 28.0}, 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0}]","{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:1;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:3;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:1;spell_correct_bid:2;lzd_search_rerank_bid:8;search_recall_bucket_id:4;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '865328298', 'x_ad': '1', 'x_object_id': '865328298'}",//www.lazada.co.id/products/kulkas-side-by-side-door-in-door-new-2018-lg-gc-m247ugbw-khusus-jabodetabek-i865328298-s1256488777.html?search=1,https://id-test-11.slatic.net/p/4f1b1ff0465c98fc224ccae03f9e8a6f.jpg,20641000.00,Rp20.641.000,17949000.00,null,Rp17.949.000,-13%,0,,,nt_product,Kota Jakarta Timur,865328298_ID-1256488777,865328298_ID,[{'id': '865328298_ID-1256488777'}],"['Kulkas Side by Side 2 Pintu', 'Inverter Linear Compressor', 'Dual Door-in-Door', 'Hygiene fresh+™', 'Moist Balance Crisper™', 'FRESH Balancer™', 'Kapasitas: 931L/755L (gross/net)', 'Defrosting Input: 450 Watt', '912 x 1790 x 715mm']",633,LG,1000565792,1000565792,Lucky69_Elektronik,"[{'image': 'https://id-test-11.slatic.net/p/4f1b1ff0465c98fc224ccae03f9e8a6f.jpg', 'productUrl': '//www.lazada.co.id/products/kulkas-side-by-side-door-in-door-new-2018-lg-gc-m247ugbw-khusus-jabodetabek-i865328298-s1256488777.html?search=1', 'sku': '865328298_ID', 'skuId': '1256488777'}]",0,"[10100871, 16308]",query:;nid:865328298;src:LazadaMainSrp;rn:bb93d3864463ba3ea8757cbe687f7d5a;region:id;sku:865328298_ID;price:17949000.00;client:desktop;supplier_id:1000565792;asc_category_id:16308;item_id:865328298;sku_id:1256488777;shop_id:1050954,"[{'sku': '865328298_ID-1256488777', 'skuId': '1256488777', 'count': 0}]",865328298,,1256488777,True,0
44,LG - SMALL 2 DOOR REFRIGERATOR GNB272SQCB,421706505,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:1;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:3;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:1;spell_correct_bid:2;lzd_search_rerank_bid:8;search_recall_bucket_id:4;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '421706505', 'x_ad': '1', 'x_object_id': '421706505'}",//www.lazada.co.id/products/lg-small-2-door-refrigerator-gnb272sqcb-i421706505-s477552235.html?search=1,https://id-test-11.slatic.net/p/594f57689878b725a624b99ef6470c3c.jpg,5000000.00,Rp5.000.000,4700800.00,null,Rp4.700.800,-6%,0,,,nt_product,Kota Jakarta Pusat,421706505_ID-477552235,421706505_ID,[{'id': '421706505_ID-477552235'}],"['Spesifikasi:', '272L/ 254L (Fr. 198 Fz. 56)', 'Pocket Handle', 'Stylish Design', 'Inverter Compressor', 'Tempered Glass Shelves', 'Multi Air Flow', 'Big Veggie Box', 'Moist Balance Crisper', 'Bio Shield', 'Adjustable Door Shelf ( Dark Graphite Steel )']",633,LG,3928,3928,Toko Bahagia Elektronika,"[{'image': 'https://id-test-11.slatic.net/p/594f57689878b725a624b99ef6470c3c.jpg', 'productUrl': '//www.lazada.co.id/products/lg-small-2-door-refrigerator-gnb272sqcb-i421706505-s477552235.html?search=1', 'sku': '421706505_ID', 'skuId': '477552235'}]",0,"[10100871, 16308]",query:;nid:421706505;src:LazadaMainSrp;rn:bb93d3864463ba3ea8757cbe687f7d5a;region:id;sku:421706505_ID;price:4700800.00;client:desktop;supplier_id:3928;asc_category_id:16308;item_id:421706505;sku_id:477552235;shop_id:14855,"[{'sku': '421706505_ID-477552235', 'skuId': '477552235', 'count': 0}]",421706505,203027413203928,477552235,True,0
45,LG GNB 185 SQWH,373979695,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:1;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:3;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:1;spell_correct_bid:2;lzd_search_rerank_bid:8;search_recall_bucket_id:4;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '373979695', 'x_ad': '1', 'x_object_id': '373979695'}",//www.lazada.co.id/products/lg-gnb-185-sqwh-i373979695-s400614661.html?search=1,https://id-live-01.slatic.net/original/38eca2129b05a9087b2dfc5f6592ec80.jpg,3500000.00,Rp3.500.000,3150000.00,null,Rp3.150.000,-10%,0,0,,nt_product,Kota Jakarta Pusat,373979695_ID-400614661,373979695_ID,[{'id': '373979695_ID-400614661'}],"['Kapasitas 187 Liter', 'Tempered Glass', 'Movable Ice Tray', 'Big Veggie Box', 'Garansi 1 Tahun']",633,LG,3928,3928,Toko Bahagia Elektronika,"[{'image': 'https://id-live-01.slatic.net/original/38eca2129b05a9087b2dfc5f6592ec80.jpg', 'productUrl': '//www.lazada.co.id/products/lg-gnb-185-sqwh-i373979695-s400614661.html?search=1', 'sku': '373979695_ID', 'skuId': '400614661'}]",0,"[10100871, 16308]",query:;nid:373979695;src:LazadaMainSrp;rn:bb93d3864463ba3ea8757cbe687f7d5a;region:id;sku:373979695_ID;price:3150000.00;client:desktop;supplier_id:3928;asc_category_id:16308;item_id:373979695;sku_id:400614661;shop_id:14855,"[{'sku': '373979695_ID-400614661', 'skuId': '400614661', 'count': 0}]",373979695,202291208503928202919010403928202917407803928203027413203928,400614661,True,0
46,LG Kulkas Side by Side 687 L - GC B247SLUW - Silver - JABODETABEK,103985710,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:1;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:3;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:1;spell_correct_bid:2;lzd_search_rerank_bid:8;search_recall_bucket_id:4;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '193677368', 'x_ad': '1', 'x_object_id': '193677368'}",//www.lazada.co.id/products/lg-kulkas-side-by-side-687-l-gc-b247sluw-silver-jabodetabek-i193677368-s236342701.html?search=1,https://id-test-11.slatic.net/p/15/lg-kulkas-side-by-side-687-l-gc-b247sluw-silver-jabodetabek-5945-017589301-c368795cb4739dccfd6ad22547ef56d9-catalog_233.jpg,16978000.00,Rp16.978.000,14799000.00,null,Rp14.799.000,-13%,0,,,nt_product,Kota Jakarta Utara,LG639HAABPWRVYANID-139435756,LG639HAABPWRVYANID,[{'id': 'LG639HAABPWRVYANID-139435756'}],"['Daya Listrik170W', 'Capacity 687L', 'BIOSHIELD', 'Tempered Glass Shelves', 'Garansi 1 Tahun']",633,LG,45641,45641,Wahanasuperstore,"[{'image': 'https://id-test-11.slatic.net/p/15/lg-kulkas-side-by-side-687-l-gc-b247sluw-silver-jabodetabek-5945-017589301-c368795cb4739dccfd6ad22547ef56d9-gallery.jpg', 'productUrl': '//www.lazada.co.id/products/lg-kulkas-side-by-side-687-l-gc-b247sluw-silver-jabodetabek-i193677368-s236342701.html?search=1', 'sku': 'LG639HAABPWRVYANID', 'skuId': '236342701'}]",0,"[10100871, 16308]",query:;nid:103985710;src:LazadaMainSrp;rn:bb93d3864463ba3ea8757cbe687f7d5a;region:id;sku:LG639HAABPWRVYANID;price:14799000.00;client:desktop;supplier_id:45641;asc_category_id:16308;item_id:193677368;sku_id:236342701;shop_id:90,"[{'sku': 'LG639HAABPWRVYANID-139435756', 'skuId': '236342701', 'count': 0}]",193677368,,236342701,True,0
47,LG Kulkas 2 pintu Inverter Compressor - 209 Liter - GN-B200SQBK - Khusus JADETABEK - PESAN SEKARANG BESOK SAMPAI,1030378198,"[{'url': '//laz-img-cdn.alicdn.com/tfs/TB1QTkMXG67gK0jSZFHXXa9jVXa-45-28.png', 'domClass': 'freeShipping', 'alias': 'freeShipping', 'type': 'img', 'style': {'width': 45.0, 'height': 28.0}, 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0}]","{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:1;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:3;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:1;spell_correct_bid:2;lzd_search_rerank_bid:8;search_recall_bucket_id:4;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1030378198', 'x_ad': '1', 'x_object_id': '1030378198'}",//www.lazada.co.id/products/lg-kulkas-2-pintu-inverter-compressor-209-liter-gn-b200sqbk-khusus-jadetabek-pesan-sekarang-besok-sampai-i1030378198-s1556848163.html?search=1,https://id-test-11.slatic.net/p/5dc57c0ca159c41863830a060ec45753.jpg,NaN,NaN,3524000.00,null,Rp3.524.000,NaN,0,,,nt_product,Kota Jakarta Utara,1030378198_ID-1556848163,1030378198_ID,[{'id': '1030378198_ID-1556848163'}],"['Pengiriman Cepat', 'PESAN SEKARANG, BESOK SAMPAI', 'TERMURAH SE-INDONESIA', 'GARANSI RESMI']",633,LG,400590630611,400590630611,Pelangi Digital,"[{'image': 'https://id-test-11.slatic.net/p/5dc57c0ca159c41863830a060ec45753.jpg', 'productUrl': '//www.lazada.co.id/products/lg-kulkas-2-pintu-inverter-compressor-209-liter-gn-b200sqbk-khusus-jadetabek-pesan-sekarang-besok-sampai-i1030378198-s1556848163.html?search=1', 'sku': '1030378198_ID', 'skuId': '1556848163'}]",0,"[10100871, 16308]",query:;nid:1030378198;src:LazadaMainSrp;rn:bb93d3864463ba3ea8757cbe687f7d5a;region:id;sku:1030378198_ID;price:3524000.00;client:desktop;supplier_id:400590630611;asc_category_id:16308;item_id:1030378198;sku_id:1556848163;shop_id:1292678,"[{'sku': '1030378198_ID-1556848163', 'skuId': '1556848163', 'count': 0}]",1030378198,,1556848163,True,0
48,LG Kulkas 2 Pintu Inverter 509 Lt - GN-C702SGGU - Khusus JABODETABEK,383461498,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:1;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:3;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:1;spell_correct_bid:2;lzd_search_rerank_bid:8;search_recall_bucket_id:4;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '383461498', 'x_ad': '1', 'x_object_id': '383461498'}",//www.lazada.co.id/products/lg-kulkas-2-pintu-inverter-509-lt-gn-c702sggu-khusus-jabodetabek-i383461498-s416378862.html?search=1,https://id-live-01.slatic.net/original/678b8bb2730d01b1bfaa842374561526.jpg,11999000.00,Rp11.999.000,10999000.00,null,Rp10.999.000,-8%,0,0,,nt_product,Kota Jakarta Utara,383461498_ID-416378862,383461498_ID,[{'id': '383461498_ID-416378862'}],"['Kapasitas : 547L / 509L', 'Dimensi : 780 x 1800 x 730mm', 'Rate Input : 110W', 'Finishing :Black Glass', 'Inverter Linear Compressor', 'Door Cooling+', 'Hygiene Fresh+', 'Trimless Tempered Glass Shelves', 'Multi Air Flow', 'Fresh 0 Zone', 'Inverter Linear Compressor', 'Door Cooling+', 'Hygiene Fresh+', 'Multi Air Flow', 'Fresh 0 Zone', 'Black Glass']",633,LG,126,126,Station Electronic,"[{'image': 'https://id-live-01.slatic.net/original/678b8bb2730d01b1bfaa842374561526.jpg', 'productUrl': '//www.lazada.co.id/products/lg-kulkas-2-pintu-inverter-509-lt-gn-c702sggu-khusus-jabodetabek-i383461498-s416378862.html?search=1', 'sku': '383461498_ID', 'skuId': '416378862'}]",0,"[10100871, 16308]",query:;nid:383461498;src:LazadaMainSrp;rn:bb93d3864463ba3ea8757cbe687f7d5a;region:id;sku:383461498_ID;price:10999000.00;client:desktop;supplier_id:126;asc_category_id:16308;item_id:383461498;sku_id:416378862;shop_id:79905,"[{'sku': '383461498_ID-416378862', 'skuId': '416378862', 'count': 0}]",383461498,,416378862,True,0
49,LG GN-B195SQMT Kulkas 2 Pintu [187 L],1301852642,"[{'url': '//laz-img-cdn.alicdn.com/tfs/TB1QTkMXG67gK0jSZFHXXa9jVXa-45-28.png', 'domClass': 'freeShipping', 'alias': 'freeShipping', 'type': 'img', 'style': {'width': 45.0, 'height': 28.0}, 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0}]","{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:1;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:3;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:1;spell_correct_bid:2;lzd_search_rerank_bid:8;search_recall_bucket_id:4;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1301852642', 'x_ad': '1', 'x_object_id': '1301852642'}",//www.lazada.co.id/products/lg-gn-b195sqmt-kulkas-2-pintu-187-l-i1301852642-s2270076062.html?search=1,https://id-test-11.slatic.net/p/443ab7000da83e31ffbc6a2730af396f.jpg,NaN,NaN,2200000.00,null,Rp2.200.000,NaN,0,,,nt_product,Kab. Deli Serdang,1301852642_ID-2270076062,1301852642_ID,[{'id': '1301852642_ID-2270076062'}],"['Kulkas', 'Kapasitas : 187L', 'Rate Input : 70W', 'Konsumi daya : 70W', 'Dimensi : 555 x 1400 x 585 mm']",633,LG,400594590447,400594590447,Rominna store,"[{'image': 'https://id-test-11.slatic.net/p/443ab7000da83e31ffbc6a2730af396f.jpg', 'productUrl': '//www.lazada.co.id/products/lg-gn-b195sqmt-kulkas-2-pintu-187-l-i1301852642-s2270076062.html?search=1', 'sku': '1301852642_ID', 'skuId': '2270076062'}]",0,"[10100871, 16308]",query:;nid:1301852642;src:LazadaMainSrp;rn:bb93d3864463ba3ea8757cbe687f7d5a;region:id;sku:1301852642_ID;price:2200000.00;client:desktop;supplier_id:400594590447;asc_category_id:16308;item_id:1301852642;sku_id:2270076062;shop_id:1872253,"[{'sku': '1301852642_ID-2270076062', 'skuId': '2270076062', 'count': 0}]",1301852642,,2270076062,True,0
50,LG Kulkas Side by Side Glass Door-in-Door - 679 Liter - GC-M237JGNN - Khusus JADETABEK - PESAN SEKARANG BESOK SAMPAI,1030332720,"[{'url': '//laz-img-cdn.alicdn.com/tfs/TB1QTkMXG67gK0jSZFHXXa9jVXa-45-28.png', 'domClass': 'freeShipping', 'alias': 'freeShipping', 'type': 'img', 'style': {'width': 45.0, 'height': 28.0}, 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0}]","{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:1;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:3;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:1;spell_correct_bid:2;lzd_search_rerank_bid:8;search_recall_bucket_id:4;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1030332720', 'x_ad': '1', 'x_object_id': '1030332720'}",//www.lazada.co.id/products/lg-kulkas-side-by-side-glass-door-in-door-679-liter-gc-m237jgnn-khusus-jadetabek-pesan-sekarang-besok-sampai-i1030332720-s1556852274.html?search=1,https://id-test-11.slatic.net/p/921c58f20da92b26a89ff74ca6d57fff.png,NaN,NaN,22224000.00,null,Rp22.224.000,NaN,0,,,nt_product,Kota Jakarta Utara,1030332720_ID-1556852274,1030332720_ID,[{'id': '1030332720_ID-1556852274'}],"['Pengiriman Cepat', 'PESAN SEKARANG, BESOK SAMPAI', 'TERMURAH SE-INDONESIA', 'GARANSI RESMI']",633,LG,400590630611,400590630611,Pelangi Digital,"[{'image': 'https://id-test-11.slatic.net/p/921c58f20da92b26a89ff74ca6d57fff.png', 'productUrl': '//www.lazada.co.id/products/lg-kulkas-side-by-side-glass-door-in-door-679-liter-gc-m237jgnn-khusus-jadetabek-pesan-sekarang-besok-sampai-i1030332720-s1556852274.html?search=1', 'sku': '1030332720_ID', 'skuId': '1556852274'}]",0,"[10100871, 16308]",query:;nid:1030332720;src:LazadaMainSrp;rn:bb93d3864463ba3ea8757cbe687f7d5a;region:id;sku:1030332720_ID;price:22224000.00;client:desktop;supplier_id:400590630611;asc_category_id:16308;item_id:1030332720;sku_id:1556852274;shop_id:1292678,"[{'sku': '1030332720_ID-1556852274', 'skuId': '1556852274', 'count': 0}]",1030332720,,1556852274,True,0
