,id_iklan,status_iklan,created_at,user_id,title,description,tahun,price,prov,kota,lat,lon
254,771753561,active,2020-02-13T00:08:27+07:00,50491123,Grand Livina XV 2013,"Grand Livina XV 2013 
Tangan pertama
Pajak panjang
Km 90rb
Kaki kaki senyap
Interior bersih
Nol spet
Orisinil luar dalam",2013,110000000.0,Jawa Timur,Trenggalek Kab.,-8.212,111.451
255,769176417,active,2020-02-12T23:57:28+07:00,3445492,"Km 37 Ribu! Grand Livina HWS Autech A/T, Antik, Orisinil, Istimewa","Bismillah, Dijual Grand Livina HWS/ Highway Star AUTECH (Type Tertinggi) dg spesifikasi;

- Mobil pembelian Th 2013 NIK 2012
- Tgn 1 A/n. Perorangan dr baru
- BPKB, STNK, Faktur 1 nama
- Pajak s/d bln 01/2021, STNK 01/2023
- Warna Grey (Favorit)
- Kapasitas mesin 1500 cc
- KM 37 Ribu, ASLI
- Mesin sehat, halus, kering
- BBM selalu Pertamax
- Transmisi Automatic Responsif
- Dilengkapi rem ABS/EBD/BA
- Dilengkapi SRS AIR Bag
- Safety bealt smp baris ke 3
- Body kaleng, Cat full Ori (Nol Spet)
- Spet hanya di bemper
- 2 Ban depan baru, blkg 75% (msh bawaan)
- 2 TV Headrest Asli NISSAN Normal
- Jok Bludru utuh, tebal
- Interior segar, bersih
- Sudah terpasang karpet dasar

# Perawatan yg baru saja dikerjakan;
• Ganti Oli Mesin+filter
• Ganti fan belt
• Ganti filter udara
• Ganti filter AC
• Pengecekan sistem pengeREM an
• Spooring + Balancing 4 roda
• Ganti kampas Rem dpn&blkg
• General Check Up&Service Interval 40 Rb Km
• Carbon Cleaner, Analisa/Reset Engine
• Ganti 2 Ban Dunlop SP300 (Standar Livina)
• Total Service&penggantian spare part yg dikerjakan, habis 2,5 jt..

# Mobil tdk bekas accident/ banjir

- Secara keseluruhan, mobil siap pakai, & dlm kondisi baik
- Mobil Grand Livina HWS model ini, msh bnyak digemari krna bentuk ny yg aerodinamis, spesifikasi & sistem keselamatan ny sdh mumpuni ( Rem ABS & SRS AIR BAG). Dan mobil ini, sdh mulai langka, terlebih yg msh Full Orisinil, & KM Sangat Rendah.
- Mobil Grand Livina HWS model spt ini (2011 akhir-2013) ada yg blm AIR BAG&ABS, maka ketika akan membeli, betul2 perlu diperhatikan, agar tidak keliru.
- Harga yg saya tawarkan, sesuai dg Kondisi, &msh bisa NEGO.
- Mobil posisi di Condong catur, Jogja
- InsyaAlloh membeli mobil Grand Livina di tempat saya, tdk perlu khawatir, karena saya penggemar (perawatan betul2 saya utama kan) 
- Ajzkkh, Terimakasih...",2013,118000000.0,Yogyakarta D.I.,Sleman Kab.,-7.768,110.408
256,772001195,active,2020-02-12T23:24:02+07:00,972071,Nissan Grand Livina HWS 2012 AT,"Nissan Grand Livina HWS 2012 AT
Silver metalik
Ataa nama perorangan
Service record
Jok kulit asli
Panel wood
Tv headrest

OTR Rp 95.000.000
TDP Rp 25.000.000
Angs Rp 2.680.000 x 47",2012,95000000.0,Jakarta D.K.I.,Jakarta Utara,-6.16,106.905
257,770698767,active,2020-02-12T23:10:38+07:00,43412400,Grand Livina Highway Star 2017,"Bismillah

Di jual mobil Grand Livina Highway Star tahun 2017 warna putih ..
Plat Kota Depok ..
Mobil 1st hand dengan pemakaian dalam kota, ke luar kota hanya sesekali ..
Servis selalu di bengkel resmi Nissan dan rutin ..
Surat2 lengkap dan pajak hidup per bulan April ..

Spesifikasi singkat :
- Mesin 1500 cc
- Automatic
- Jarak tempuh 38 ribuan per tanggal iklan terbit
- Rear camera and parking sensor
- Interior mobil bisa dilihat di gambar

Dijual 155jt, lokasi Kota Depok ..
Jika berminat silahkan chat WA (tidak menerima telepon kecuali sudah janjian) ..
Mobil sangat terawat dan kondisi prima ..
Ada kualitas, ada harga ya gan ..

Terimakasih OLX",2017,155000000.0,Jawa Barat,Depok Kota,-6.385,106.847
258,769620653,active,2020-02-12T23:06:49+07:00,10380384,Nissan Grand Livina 2014 1.5 HWS pajak baru!!!BU Cepat!!!,"Dijual :
Nissan grand livina 1.5 HWS TAHUN 2014
Pemakaian pribadi
All normal
Pajak baru
Km rendah
Ini tipe tertinggi untuk grand livina jadi full option ( kamera belakang, Roof TV, add on bodykit)",2014,135000000.0,Jawa Timur,Malang Kota,-7.977,112.625
259,771862672,active,2020-02-12T23:02:30+07:00,75507258,Grand Livina XV A/T (Matic) 2014 Putih Mantap,"Grand Livina 1.5 XV Automatic Tahun 2014 Warna Putih.
- Mobil 1 Tangan dari Baru
- Km.50ribu
- Pajak panjang sd Jan 2021
- Jok bawaan asli
Mobil terawat & siap pakai",2014,126000000.0,Sumatra Utara,Medan Kota,3.575,98.621
260,771375167,active,2020-02-08T05:00:18+07:00,11699345,Nissan Livina Grand Livina 2012 autometic uang muka 13 juta,"Dijual Nissan Grand Livina 2012 automatic tangan pertama mobil bagus dan sangat terawat STNK BPKB lengkap pajak hidup mobil ini boleh kredit dengan memutar 13 juta saja proses cepat cicilan ringan 


hubungi Bapak Simbolon 

Showroom 3
 Ruko Taman Eden dekat lampu merah Kepri Mall samping SPBU plamo Garden Simpang Kara atau samping sekolah SPN penerbangan 
 Batam Center terima kasih

 showroom 2 
Ruko merapi subur dekat SP Plaza Batu Aji atau samping kampus Iqbal dalam Honda Merapi subur atau sebrang Perumahan Putri Tujuh pagi. Terima kasih",2012,92900000.0,Kepulauan Riau,Batam Kota,1.142,104.011
261,771415100,active,2020-02-08T12:04:59+07:00,67189791,Nissan Grand Livina XV - Automatic 2017 Asli Bali Tgn 1,"* Selamat Hari Raya Galungan lan Kuningan * 
* Special Promo Kredit * 

 - Total Uang Muka / Dp Rp. 20.800.000,-
 - Ansuran / Bulan Rp. 2.926.000,-

Kondisi mobil terawat siap pakai ! 
Low Km 48.000 servis record bengkel resmi Nissan 
Pajak Stnk Februari 2021 

Silahkan Nego Boss Ku, Sebelum bayar silahkan cek ke bengkel resmi Nissan, lebih pasti dan terjamin ! 

Info Hub : 
LIFE MOBIL BALI 
Jl. Gatot Subroto Barat No. 375 Denpasar Bali
Fast respon Call / WA",2016,130000000.0,Bali,Denpasar Kota,-8.625,115.206
262,770716191,active,2020-02-03T05:52:03+07:00,68537142,Nissan grand livina 2012 kursi 3 baris,"Nissan grand livina
Model kursi 3 baris tahun 2012
Warna hitam transmisi manual
Harga 89jt nego
Bisa chatt olx/tlpn/sms/wa
Bisa cash/credit/tukar tambah",2012,89000000.0,Lampung,Bandar Lampung Kota,-5.394,105.275
263,769336225,active,2020-01-27T15:47:13+07:00,66794368,Grand livina xv at ultimate 2010.orisinil Dp10jt,"G livina xv at ultimate ori tangan pertama dari baru istimewa sangat terawat irit bbm nya.

Kondisi mobil :
Mesin halus cakep terawat rutin.
Body cat ori mulus tampa goresan.
Interior ori bersih tdk merokok.
Kondisi siap pakai bisa test drive.
Surat surat lengkap aman enak tidur.

Dp 10 jt angs 2.767 x 47 bln.mg
Dp 15jt ang 2.545 x 47 bln.clp 

Hubungi :
HANS MOTOR
Jl.imam bonjol ry no.80 perempatan tanah gocap ( BUDDHI SCHOOL) sukajadi tangerang kota.",2010,79000000.0,Banten,Tangerang Kab.,-6.239,106.611
264,771999275,active,2020-02-12T22:52:37+07:00,94867395,KING Mobilindo DP 14 Jt Grand livina SV Mt 2015 ( Orisinilan ),"Nissan Grand livina SV M/T 2015 Facelift
Warna : Black Metalik

__ KING MOBILINDO__
== Jual - Beli Mobil Bekas ==

¤ Tangan pertama dari baru, bukan bekas mutasi
¤ Body orisinil, utuh bukan bekas tabrakan
¤ Interior full original, bersih dan rapi, g bau rokok
¤ Naikkan nyaman, siap luar kota
¤ Mesin dan kaki - kaki empuk dijamin siap pakai
¤ Service rutin dibengkel resmi
¤ Tarik an masih sangat responsive
¤ Km 50rb an ( Bukan mobil capek )
¤ Odometer asli ( Bukan puter2 an )
¤ Mobil boleh dibawa ke bengkel resmi untuk pengecek an
¤ AC sangat dingin ( Doubel blower )
¤ Ban baru ( TEBAL )
¤ Doubel airbag
¤ TV Plafond
¤ Kunci serep masih ada
¤ Buku servive dan manual masih ada
¤ Perpanjangan dan balik nama bisa dibantu
¤ Bisa Cash dan kredit
¤ Warna Elegan ( kesan mewah )
¤ Terima tukar tambah
¤ Kondisi mobil siap pakai tanpa ragat lagi

JAMINAN !!!
• BUKAN BEKAS KECELAKAAN
• BUKAN BEKAS BANJIR
• BUKAN BEKAS ONLINE
• SURAT - SURAT VALID
• GARANSI CEK SEPUASNYA
• DEALER TERPERCAYA

Harga Spesial kredit 109 jt DP 14 Jt
3.440x47

Sdh termasuk angsuran pertama,biaya admin,asuransi
- Kredit proses cepat
- Tanpa ribet
- Dibantu sampai ACC
- Proses kredit bisa All Jateng dan sekitar nya

Harga cash nego di tempat ( utamakan lihat mobil dulu )

Harga Cash dan kredit beda

Minat Merapat :
KING MOBILINDO
Bursa mobil telomoyo
Jalan Gajahmada No.138
SEMARANG

Buka jam setiap hari ( jam 09.00 - 18.00 )
Selain jam itu bisa janjian dulu

Nb : After sales Online 24 jam memberikan pelayanan sebelum dan sesudah anda membeli mobil idaman keluarga yg berkualitas dan bergaransi mesin ditempat kami.",2015,109000000.0,Jawa Tengah,Kudus Kab.,-6.807,110.841
265,771997712,active,2020-02-12T22:43:40+07:00,1791403,Grand livina terawat Silver 2013,"Nissan grand livina SV matic 1.5
Silver metalic
KM 117.000
Pajak buan 10/2020
Service record
Tangan pertama
Interior terawat,good condition.
Plat B, bebas banjir, No accident at all.",2013,108000000.0,Yogyakarta D.I.,Yogyakarta Kota,-7.779,110.356
266,771997957,active,2020-02-12T22:34:32+07:00,32149107,"NISSAN GRAND LIVINA TDP10,5JT MDL 1.5 XV AT 2014 KM7RB FULLORIGINAL","Nissan Grand Livina Mdl  1.5 XV AUTOMATIC 
Tahun  2014 
Full orisinil 
ALL NEW MODEL  
PALING LENGKAP 
CD TV DVD MP3
ROOF TV DVD 
Mulus Sekali
Low Km 7 RB Super Antikkkkkkk SIMPANAN
SEPERTI BARU
Irit BBM 
Kondisi Mulus Sekali 
PERFECT CONDITION


Harga khusus paket kredit super murah =     
108             jt

Kredit bisa dibantu syarat mudah proses cepat


Total dp =                      10    ,  5         JT 

Angsuran =                         2  ,    8            JT  AN 
 
- full orisinil
- mulus sekali tanpa cacat sedikit pun
- interior bersih lux masih wangi baru
- Sangat TERAWAT
- Mulus Sekali
- kondisi super istimewa 
- Low Km 7 RB Simpanan Super Antikkkkkk
- TIDAK ADA DUANYA SE INDONESIA
- Kunci Serep komplit
- tidak ada duanya 
- AUTOMATIC CVT XTRONIC responsif dan bertenaga 
- AC DOUBEL , TV DVD  , ps , pw , rpm , electric mirror , velg racing 
, Super Mulus Original
- tipe paling komplit  
- perfect condition
- paling lengkap
- Stnk panjang    
- liat dan buktikan sendiri
- barang super istimewa 
- kondisi seperti baru

Wtc mangga dua lantai 8
 F 18   ( P 8  F  18 ) 

Hubungi  =       

 Gunung sahari raya depan ancol",2014,108000000.0,Jakarta D.K.I.,Jakarta Utara,-6.132,106.838
267,770577025,active,2020-02-12T22:29:14+07:00,102924222,Grand Livina xv 1.5 MT Oktober  2011,"body mulus, pajak baru 2 bulan diperpanjang masih panjang sd Desember 2020, ac dingin, asuransi all risk sd Juni 2020..tangan pertama.",2011,87499999.0,Jawa Barat,Bogor Kab.,-6.428,106.924
268,770275697,active,2020-02-12T22:18:41+07:00,72249243,Dijual Grand Livina XV MT 2017,"Dijual grand Livina XV manual facelift/new model NIK 2016 pemakaian 2017

Pajak tertib bulan 7 , kaleng (Plat no) sampai 2022

Kilometer 27ribu (On Going)

Interior bersih

AC dingin

Buku service

Manual book

Tools kit + dongkrak

Kunci serep

Ban baru 4pcs 

Kaca film 3M + solar black premium (2layer/kaca)

Sarung jok

Sarung stir

Karpet dasar

Aki baru

Oli mesin + filter baru

Oli transmisi baru

Filter udara baru

Filter AC baru

Oli dan freon AC baru

Fan belt baru

Minyak rem baru

Tanduk belakang (model towing)

Kilometer rendah 27rb on going

Kopling ringan

Head unit double Din touchscreen Kenwood 

Camera parking

Kaki2 senyap

Mesin sehat kering

Dual SRS airbag

Electrical berfungsi normal

Bukan bekas tabrak dan banjir

Plat B Bekasi kota (ganjil)",2017,140800000.0,Jawa Barat,Bekasi Kota,-6.236,107.024
269,771994894,active,2020-02-12T21:57:09+07:00,76006059,Gran livina sv 2011 siap pake,"Kondisi normal semua
Mulus & utuh
Lokal asli purwokerto
No minus / pr
Pokok tinggal pake
Lokasi. Depan ra pku / stikes muhamadiyah gombong kebumen",2011,90000000.0,Jawa Tengah,Banyumas Kab.,-7.528,109.271
270,770736347,active,2020-02-12T21:48:00+07:00,28892563,"Grand Livina 1,5 XV","Bismillah.. Jual mobil keluarga terawat, ada DVD player di jok tengah atas, jok mobil bisa di lipat dan di ganti kasur agar anak-anak lebih nyaman, pajak aman, aki baru di ganti, baru service dan ganti oli, bebas banjir, di pakai hanya weekend saja, km low, user bukan perokok jadi mobil tidak bau rokok.",2012,97000000.0,Jawa Barat,Bogor Kab.,-6.428,106.924
271,771994100,active,2020-02-12T21:47:46+07:00,92828875,Grand livina abu matic 2016,"Dijual cepat 
Nego halus
Mulus all fungsi normal
Pajak panjang
Tangan pertama",2016,130000000.0,Banten,Tangerang Kab.,-6.154,106.546
272,771847116,active,2020-02-12T21:42:27+07:00,62100250,Grand Livina XV HWS matic 2013 KM 48.880,"Grand Livina 1.5 HWS 2013 
Automatic 
KM rendah 48.880
Warna hitam 
Bodi terawat dan mulus 
Interior rapi dan bersih 
AC dingin 
TV headrest bawaan
Kaki2 aman , empuk 
Bukan bekas banjir 
Nopol ganjil

Cash 112 jt 
Kredit dibantu 
DP 12 jt angs. 3.400.000 x 47
DP 32 jt angs. 2.770.000 x 47

Tinggal pakai tanpa repair tanpa ragu .",2013,112000000.0,Banten,Tangerang Kota,-6.17,106.64
273,771993112,active,2020-02-12T21:37:08+07:00,92750415,Nissan Grand Livina 1.5 XV 2013 Kondisi Prima,"Harga yang tertera di iklan adalah khusu kredit

Harga cash  Rp  122.000.000
Haga cradit  Rp  112.000.000

TOTAL DP Rp  15.900.000
Angsuran    Rp   3.338.000 ( Dipo )

TOTAL DP Rp  
Angsuran   Rp  

Paket TDP Paling MURAH
Se Jabodetabek 

Hanya ada di ALLISON AUTO 
Smua unit di atas th 2007
Bergaransi mesin dan matic Free WARRANTY selama 3 bulan

(TDP sudah termasuk Cicilan pertama Dan asuransi selama tenor kredit) 

Mobil siap pakai
Kondisi terawat
Cash / kredit
Segera hubungi kami untuk testdriv",2013,112000000.0,Jakarta D.K.I.,Jakarta Timur,-6.282,106.859
274,771127621,active,2020-02-12T21:31:50+07:00,54200431,Nissan grand livina type S V manual silver 2011 pemakai langsung,"Bismillah salam OLX INDONESIA BEKAS JADI BERKAH saya cari yang beneran serius sekali aja untuk wartawan php minggir dulu

Nissan grand livina type S V
Manual
Silver
Tahun 2011
Pajak hidup bulan 05-2020 B DKI
Surat2x komplit
Kondisi siap pakai semuanya masih hidup normal
Mesin halus
Body mulus
Velg racing
Ban bagus
Poglam
Sepoiler belakang
Sensor parkir
Jok kulit
TV plavon asli bawaan mobil
Rt.usb.mp3
Sepion sen
Kaca film
Interior orsinil
Buku service
Manual book ada
Kunci kontak+ remot masih ada 2
Body kit
Biar lebih jelasnya langsung lihat aja mobilnya

Harga#.81.500.000( bisa kurang dikit aja)

Pemakai langsung pakain pribadi ex orang tua yang pakai lihat di jamin tidak kecewa jika serius sekali bisa langsung lihat aja dulu mobilnya di alamat ini?

JALAN usman naim rt 11/11.no.11.CIRACAS jaktim


PATOKANYA DEKAT sekolahan SMAN 105 CIRACAS jaktim tanya aja PAUD MAWAR MERAH RW 11",2011,81500000.0,Jakarta D.K.I.,Jakarta Timur,-6.323,106.87
275,771850868,active,2020-02-12T21:30:13+07:00,25799858,Grand Livina 1.5 manual thn 2012,"Di jual grand livina 1.5 m/t,w abu2 silver pajak juni 2020,velg recing ban ke4 nya baru,kondisi terawat siap pakai.",2012,98000000.0,Riau,Pekanbaru Kota,0.496,101.547
276,771991338,active,2020-02-12T21:14:12+07:00,63236064,Grand livina 2010,"Jual cepat...grand livina 2010 manual,pajak off 3 kali.mesin sehat body mantap...hrg 65juta nego",2010,65000000.0,Aceh D.I.,Aceh Utara Kab.,5.09,97.405
277,771987484,active,2020-02-12T20:30:58+07:00,71407193,Grandlivina 2012 At,"Dijual grandlivina  2012 At, Ab sleman atasnama, pajak masi panjang.. Barang mulus",2012,110000000.0,Yogyakarta D.I.,Sleman Kab.,-7.717,110.396
278,771836369,active,2020-02-12T20:18:40+07:00,5442276,"Jual cepat harga cash Nissan Grand Livina XV HWS 139,5 juta nett","Jual cepat harga cash
Showroom carkliik jalan m kahfi 1 no 6a jagakarsa jakarta selatan",2017,139500000.0,Jakarta D.K.I.,Jakarta Selatan,-6.334,106.823
279,771986279,active,2020-02-12T20:18:09+07:00,66842510,Jual cepat livina .,"Dijual dengan cepat mobil Nissan
 Grandlivina masih origional th.2009, km.69.000 , accesories dalam masih origional.",2009,90000000.0,Jawa Timur,Sidoarjo  Kab.,-7.366,112.673
280,771845893,active,2020-02-11T21:25:36+07:00,32149107,"NISSAN GRAND LIVINA TDP6,5JTMDL 1.5 XV MANUAL 2012 FULLORIGINAL ISTW","Nissan Grand Livina Mdl 1.5 XV MANUAL
Tahun  2012 
Full orisinil 
ALL NEW MODEL  
PALING LENGKAP 
CD TV DVD MP3
ROOF TV DVD 
Mulus Sekali
Super Antikkkkkkk
SEPERTI BARU
Irit BBM 
Kondisi Mulus Sekali 
PERFECT CONDITION
KONDISI SEPERTI BARU

Harga khusus paket kredit super murah =     
83  ,  5        jt

Kredit bisa dibantu syarat mudah proses cepat


Total dp =                      6    ,  5         JT 

Angsuran =                         2  ,  6            JT  AN ×47
 
- full orisinil
- mulus sekali tanpa cacat sedikit pun
- interior bersih lux masih wangi baru
- Sangat TERAWAT
- Mulus Sekali
- kondisi super istimewa 
-  Super Antikkkkkk
- Kunci Serep komplit
- tidak ada duanya 
- MANUAL responsif dan bertenaga 
- AC DOUBEL , TV DVD  , ps , pw , rpm , electric mirror , velg racing 
, Super Mulus Original
- tipe paling komplit  
- perfect condition
- paling lengkap
- Stnk panjang    
- liat dan buktikan sendiri
- barang super istimewa 
- kondisi seperti baru

Wtc mangga dua lantai 8
 F 18   ( P 8  F  18 ) 

Hubungi  =      

 Gunung sahari raya depan ancol",2012,83500000.0,Jakarta D.K.I.,Jakarta Utara,-6.132,106.838
281,771586687,active,2020-02-09T20:46:39+07:00,74867648,Grand Livina 1.5 SV Manual 2013,"Harga Cash  95 Juta
Harga Kredit 90 Juta
Kredit DP 13 Juta
3thn 3.419.000
4thn 2.898.000

Kondisi : 
- Plat BG Palembang Kota
- Pajak Panjang Sampai 07-2020
- Body Full Muluzzz
- Mesin Dijamin, Kering Tanpa Ngames
- Kaki2 Empuk Tanpa Bunyi
- Garansi Tidak Bekas tabrak atau Bencana Lainnya
- Terima Tukar Tambah

Minat Bisa Langsung Datang Ke showroom Kita :

            -  MAJU BERSAMA MOBILINDO -

jl.Residen Abdul Rozak - jalan Patal Pusri - kalau Dari simpang Patal Sebelah Kanan Jalan,Sebelum Hotel Peninsula ""- sebelum simpang celentang -""",2013,90000000.0,Sumatra Selatan,Palembang Kota,-2.961,104.781
282,770929398,active,2020-02-04T16:35:20+07:00,36061827,Nissan Grand Livina XV Hws AT 2012 (Naripanmotor),"Nissan  Grand Livina XV Hws AT 2012
Harga Special Kualitas Terjamin
OTR : 118.5 Jt (Credit)
TDP : 19.2  Jtan
Angs:   3.4 Jtan 47x
* Harga paket kredit
* TDP dan angsuran bisa disesuaikan
* TDP Sudah termasuk angsuran pertama dan asuransi
* Mobil bisa di tukar tambah, cash, credit.

Mobil dijamin bukan bekas tabrak, banjir, ataupun turun mesin .
Interior dan Eksterior mobil spt baru .
Kondisi mobil sudah siap pakai .
Service record , Surat2 , buku manual dijamin lengkap .
Apabila anda kurang yakin dgn mobil kita, unit siap dicheck ke bengkel resmi .

Spesifikasi :
* Pajak sampai bulan Juli 2020
* Plat D Bandung
* Warna abu-abu

Harga ok dengan mobil yang berkualitas.
Mobil siap pakai setelah keluar dari showroom.
Kami juga menerima tukar tambah mobil bekas anda dengan harga tinggi.

Untuk informasi lebih lanjut anda bisa menghubungi :
Naripan Motor
watsapps: Ke Nomor HP User Profile
Jl. Bkr no.113 atau Jl. Sriwijaya no.3
Bandung

Showroom Buka SETIAP HARI :
Senin - Sabtu : 08.00 - 17.00
Minggu : 09.00 - 13.00
Tono/Halim/Ricky",2012,118500000.0,Jawa Barat,Bandung Kota,-6.932,107.627
283,764360955,active,2020-01-15T18:34:18+07:00,25418990,Dp. 7 jt - Nissan Grand Livina 1.5 SV matic 2017,"Dp. 7 jt, asuransi kombinasi :
Kredit 3 thn /bln. 5.446.000
Kredit 4 thn /bln. 4.428.000
(Harga iklan khusus kredit)
Kondisi mobil recomended, mesin halus terawat, bodi mulus, interior full orisinil, transmisi matic responsif, kaki - kaki empuk nyaman.
Bagi yang minat silakan datang langsung atau bisa hubungi :

Raden 
Dealer musi jaya mobilindo
Jl. Alamsyah ratu prawiranegara (musi 2) sebelah pool bis limbersa",2017,135000000.0,Sumatra Selatan,Palembang Kota,-2.986,104.717
284,771520421,active,2020-02-12T20:13:37+07:00,664767,Nissan grand livina 1.8 ultimate AT,"Mesin sehat, kering, servis record di Nissan kudus.
Matic normal dan responsif, perpindahan gigi halus.
Kelistrikan normal, power window, ekectric mirror, eps, aki baru.
Kaki2 sehat+nyaman, banyak part yg sdh diganti baru. Tanpa getar disetir saat di jalan rusak.
4 ban baru semua by Yokohama. Audio standard+ extra tweeter di pilar depan+2layar LCD headrest bawaan nissan. Net/jaring bagasi.
Jok kulit asli bawaan nissan utuh tanpa sobek.
Wood panel. Good maintenance. Ac dingin, knob sdh diganti model baru. Mesin 1.8Liter, powerful tapi tetap irit khas nissan. Hasil scan di bengkel resmi semua normal. Airbag recall program done.  Atas nama sendiri, boleh pinjam ktp.",2011,105000000.0,Jawa Tengah,Jepara Kab.,-6.58,110.678
285,767950520,active,2020-02-12T19:58:24+07:00,104725666,Grand Livina XV sudah upgrade HWS Autech,"Numpang jual aja barang pemakaian dan a.n sendiri Grand Livina XV sudah di upgrade ke HWS Autech. 

- Pajak panjang s.d Desember 2020
- Full Bodykit OEM Nissan
- Velg dan ban masih baru (OEM Livander)
- AC dingin (semua baru di ganti) 
- Central lock 
- Kaki² empuk 
- Bukan bekas banjir
- Air Filter sudah pake ferrox
- Interior bersih (sub wofer 12"")
- Plat B Jakarta Timur 

Di jual aja 90.000.000 / Nego",2010,90000000.0,Jakarta D.K.I.,Jakarta Timur,-6.282,106.859
286,771983493,active,2020-02-12T19:54:32+07:00,3193932,Grand Livina SV MT 2014/2015,"Dijual cepat Grand Livina Manual Nik 2014 pemakaian 2015.
Mobil semua original bawaan pabrik, kecuali velg up grade ke ring 17 ban baru semua,
Manual book,kunci serep,buku servis semua lengkap 
Pajak baru di perpanjang 5 tahun..
Mobil siap pake tidak ada perbaikan",2014,108500000.0,Jawa Barat,Cimahi Kota,-6.884,107.541
287,771984010,active,2020-02-12T19:53:57+07:00,4614164,•Dp 25• Grand livina hws autech 2016 matic,"GRAND LIVINA HWS AUTECH 2016 
Tipe tertinggj , Kondisi masi mulus dan siap pakai, plat Bg  dan pajak panjang , kunci serep lengkap , jok sudah kulit asli by nissan 
Odometer 35 asli servis record nissan 

HARGA CASH : 140jt 
HARGA KREDIT : 135jt 
DP : 25jt 
Angsuran 4th : 3.751.000
Angsuran 5th : 3.354.000

HARGA YG TERTERA MASI NEGO DI TEMPAT SAMPAI JADI

Kami menjual mobil yg berkualitas 
* Mobil dijamin tidak tabrakan
* Mesin kering 
* Kaki kaki masi sangat senyap
* Odometer asli 
* Interior rapi dan bersih
* Kunci serep lengkap 
* Mobil di check up di bengkel resmi

Kami menerima jual beli 
* cash 
* Kredit 
* Tuker tambah 

GRAHA AUTO 
JALAN MAYOR RUSLAN RUKO EMINENCE NO 3",2016,135000000.0,Sumatra Selatan,Palembang Kota,-2.978,104.77
288,771983587,active,2020-02-12T19:49:41+07:00,94711199,"Nissan Grand Livina 1.8 XV AT 2011 Abu"" (TDP 10 juta)","Permisi bos VIP AUTO CAR mau menawarkan Nissan Grand Livina XV At 2011 Grey

Melayani Pembelian Dengan Cara Cash dan Kredit

Berikut Spesifikasinya:

- Nissan Grand Livina 1.8 XV Automatic 
- Tangan 1 dari baru a/n Perorangan
- Pemakaian dan Perakitan Tahun 2011
- Pajak Panjang
- Plat B (Genap)
- Buku service dan buku manual ada
- Surat-surat lengkap
- Double Air Bag
- Double Blower 
- AC Dingin
- Interior Bersih dan Rapi
- Kaki2 nyaman dan sunyi senyap
KONDISI MOBIL SIAP PAKAI SUDAH TIDAK ADA PR

SIMULASI PAKET KREDIT:
OTR Khusus Kredit 85 juta

Paket Kredit:
Tdp 10 juta
Angsuran: 2.662.000 jutaan X 47 bulan (4 tahun)
Via leasing Clipan Finance, TLO

Khusus untuk Paket Kredit yang tertera diatas

Dengan Membayar Dp sesuai dengan yang tertera diatas sudah bisa membawa pulang unit tersebut

Apabila Ditolak oleh leasing Jaminan uang kembali 100%


Persyaratan Kredit mudah tanpa ribet 
- Pertama Cek BI-checking ya!

Lalu kumpulkan persyaratan dibawah ini :

Persyaratan Kredit :
1. Foto KTP Suami Istri apabila sudah menikah 
2. Foto PBB/AJB/Sertifikat Rumah
3. Foto Kartu Keluarga 
4. NPWP 
5. FC Print Buku Tabungan 3 Bulan Terakhir/Rekening Koran 
6. Slip Gaji
7. FC Rekening Listrik

Mobil Bergaransi 
Tidak ada bekas tabrakan
Tidak ada bekas Banjir

Tidak Melayani Chat Via OLX / SMS 
Silahkan Call atau WA sesuai dengan yang tertera di profil, apabila anda serius dengan unit kami

Harga nett setelah datang ditempat 
Kami butuh keseriusan anda dalam membeli bukan sekedar basa basi apalagi PHP


Silahkan datang untuk cek dan test unit di 
JL. Prof. Doktor Latumenten No.1
Bursa Oto Season City
VIP AUTO CAR
Lantai P5 Lot J3 - J5
Grogol - Jakarta Barat",2011,85000000.0,Jakarta D.K.I.,Jakarta Barat,-6.162,106.788
289,770314829,active,2020-02-12T19:49:27+07:00,61963674,grand livina ultimate,"Grand livina ultimate 
Plat K pati kota
Kaki kaki mesin bagus
Siap pakai",2007,83000000.0,Jawa Tengah,Pati Kab.,-6.734,111.057
